Title,Video ID,Published At,Keyword,Likes,Comments,Views,Year,Month,Day,Day_of_Week,Engagement_Rate,Like_Rate,Comment_Rate,Total_Comments,Total_Comment_Likes,Avg_Sentiment
Coldplay Greatest Hits Full Album 2022 - Coldplay Best Songs Playlist 2022,UtIbUxxnABI,2022-08-22,music,718.0,5.0,64395.0,2022,8,22,Monday,1.1227405428908628,1.1149760854711472,0.00776445741971551,4,5.0,1.75
Relaxing Whiskey Blues Music | Beautiful Relaxing Blues Ballads | Best Compilation Blues Music,5uI800WnpYk,2022-08-23,music,145.0,3.0,10105.0,2022,8,23,Tuesday,1.4644765485849989,1.4347912131407086,0.02968533544429052,3,4.0,2.0
Best Gaming Music 2022 ♫ EDM Remixes of Popular Songs ♫ Best Of EDM,riJYlRdE9g4,2022-08-24,music,304.0,16.0,16123.0,2022,8,24,Wednesday,1.9846192011907717,1.885388241131233,0.09923096005953858,10,7.0,2.0
訂閱破10萬回饋！2小時 32首 《Music Panda》 純歌曲大特集！,Lk53zvcMNZ4,2021-12-09,music,23546.0,392.0,2367294.0,2021,12,9,Thursday,1.0111963232296777,0.9946373392416238,0.016558983988053878,10,1960.0,1.1
ዳርም የላት - New Ethiopian music 2022 - Nahom Mekuria - Darm yelat (Official video),QWbY0PDWHF0,2022-08-20,music,7219.0,314.0,312191.0,2022,8,20,Saturday,2.412938191881919,2.312359061090611,0.10057913079130791,10,166.0,1.7
OneRepublic - I Ain’t Worried (From “Top Gun: Maverick”) [Official Music Video],mNEUkkoUoIA,2022-05-13,music,731644.0,8894.0,45665114.0,2022,5,13,Friday,1.621671159702543,1.602194585516756,0.019476574185787115,10,51451.0,1.9
Piper Rockelle - Tea Party (Official Music Video) ♥️🫖♠️,fkgTVsGLdws,2022-08-20,music,50488.0,8741.0,1090694.0,2022,8,20,Saturday,5.4303907141776575,4.628975103030637,0.801415611147021,10,9205.0,2.0
"Adie, Janine Berdin - Mahika (Lyrics)",hLzCb1wXaGg,2022-07-11,music,12595.0,216.0,2861258.0,2022,7,11,Monday,0.44773996342169653,0.4401908390676971,0.0075491243539994105,9,309.0,1.5555555555555556
BASS BOOSTED 🔈 CAR BASS MUSIC 2022 🔈 SONGS FOR CAR 2022 🔥 EDM POPULAR SONGS REMIXES,vdI13O1J39g,2022-08-24,music,94.0,9.0,3773.0,2022,8,24,Wednesday,2.729199788023317,2.4907260201377848,0.23847376788553257,10,12.0,1.6
20 Comfort Foods From Around The World,T4NOt727wqI,2020-04-05,food,112098.0,9775.0,5451348.0,2020,4,5,Sunday,2.235648460592048,2.056335046609564,0.17931341398248396,10,11645.0,1.5
Popular Fast-Food Restaurants In Every State | 50 State Favorites,CKnGXZxK7zs,2020-10-31,food,77893.0,5741.0,3927439.0,2020,10,31,Saturday,2.1294787444238485,1.9833021000957365,0.14617664432811195,10,1988.0,1.7
American Eats Pakistan!! From Street Food to Strange Food!! (Full Documentary),wNCPgIVz15c,2022-07-13,food,31578.0,1904.0,2710713.0,2022,7,13,Wednesday,1.2351727257099052,1.1649329291101902,0.07023979659971505,10,2228.0,2.0
The Most Iconic Food In Every State | 50 State Favorites,Wxdj970RM7M,2020-07-04,food,139442.0,10653.0,7320107.0,2020,7,4,Saturday,2.050447889566657,1.9049172498547835,0.1455306397118731,10,18240.0,1.4
US vs India McDonald’s | Food Wars | Food Insider,hcsrdPztAmk,2022-07-31,food,48163.0,2178.0,1669551.0,2022,7,31,Sunday,3.015240016483464,2.8847858587213815,0.1304541577620823,10,12363.0,1.6
US vs India Domino’s Pizza | Food Wars | Food Insider,RFPUbb3GYEc,2022-08-07,food,37893.0,2061.0,1335899.0,2022,8,7,Sunday,2.990792724006288,2.836514709184819,0.15427801482146866,10,8847.0,1.0
$100 Food Truck Challenge!! USA&#39;s Street Food of the North!!,MtxqrHiP2Mk,2021-09-19,food,121547.0,4043.0,6315803.0,2021,9,19,Sunday,1.988503759774686,1.9244897403402639,0.06401401943442196,10,8217.0,1.3
US vs Japan McDonald&#39;s | Food Wars | Food Insider,eLeYCwv0j9Q,2021-10-17,food,158510.0,6026.0,8947796.0,2021,10,17,Sunday,1.8388436840934144,1.771497498211012,0.06734618588240211,10,25887.0,1.9
Kids Try Prison Food from Around the World | Kids Try | HiHo Kids,FqNEx17crMI,2019-07-16,food,146566.0,13664.0,14073219.0,2019,7,16,Tuesday,1.1385454075186774,1.0414531997652279,0.09709220775344946,10,20262.0,1.8
US vs. India Subway | Food Wars | Food Insider,E4YUyRxRVus,2022-08-14,food,23824.0,1496.0,805994.0,2022,8,14,Sunday,3.1414586939124933,2.955849602044678,0.18560909186781555,10,9470.0,1.5
Calzones But Fast Food,Qs-lvHV371Y,2022-08-03,food,30033.0,1209.0,810069.0,2022,8,3,Wednesday,3.856703741651956,3.7074573802264004,0.1492463614255558,10,3070.0,1.6
4 Levels of Mozzarella Sticks: Amateur to Food Scientist | Epicurious,OIz8e_o5aG8,2022-08-16,food,9093.0,759.0,355919.0,2022,8,16,Tuesday,2.768037761294673,2.5547875927174646,0.21325016857720835,10,9842.0,1.3
I Tasted Every Food At Disneyland,bj_M6w_LGgw,2022-06-25,food,103051.0,2343.0,2575482.0,2022,6,25,Saturday,4.092203287693998,4.001230060536217,0.09097322715777972,8,10294.0,1.375
Filipino Street Food That Will Kill You!! Manila Heart Attack Tour!!,v0NNI5wS_GM,2022-07-27,food,104631.0,4839.0,4087572.0,2022,7,27,Wednesday,2.678117308241345,2.5597341013848562,0.11838320685648918,10,7775.0,2.0
US vs India KFC | Food Wars | Food Insider,DutQbEPqaNk,2022-07-03,food,77866.0,2958.0,2349546.0,2022,7,3,Sunday,3.439982260410198,3.3140856514042922,0.12589660900590624,10,6501.0,1.8
Eating ONLY KOREAN GROCERY STORE FOOD for 24 Hours! Lotte Mart FOOD TOUR,-7hzaGya86g,2022-07-17,food,18957.0,566.0,702174.0,2022,7,17,Sunday,2.78036102111297,2.6997543347456117,0.08060668636735857,10,1335.0,2.0
"MOST POPULAR FOOD FOR ASMR + ALFREDO SAUCE (MOZZARELLA CORN DOG, NUGGETS, ONION RINGS, HASH BROWNS)",uRM0yMF0AtQ,2019-10-20,food,371116.0,13239.0,17069830.0,2019,10,20,Sunday,2.251662597011066,2.1741047114057546,0.0775578856053115,10,15381.0,1.8
Eating Everything at Asia&#39;s Worst Fast Food Chain!! KFC Should Sue!!,f-WIFQCkgyE,2022-08-20,food,23502.0,1113.0,1016391.0,2022,8,20,Saturday,2.4218018244929125,2.3122968303567912,0.10950499413612072,10,615.0,1.6
Street Food Singapore!! 5 Hawker FOODS INVENTED in Singapore - with KF Seetoh!,_Ttf--3axiY,2022-07-09,food,28031.0,1690.0,1348450.0,2022,7,9,Saturday,2.2040845384815615,2.0787555498864996,0.12532898859506206,10,2206.0,2.0
All The Differences Between American And Japanese 7-Eleven | Food Wars | Food Insider,PHeS4ZZ9l9A,2022-05-22,food,25021.0,1216.0,967211.0,2022,5,22,Sunday,2.712642109485821,2.586919930687378,0.12572217879844336,10,12430.0,1.3
BRAZILIAN STREET FOOD in LOS ANGELES! Insane Brazilian BBQ Meal!,17GCoYmGLBM,2022-08-09,food,2400.0,214.0,156294.0,2022,8,9,Tuesday,1.6724783262420422,1.535557759365303,0.1369205668767395,10,108.0,1.9
Frozen vs. Fast vs. Fancy Food Taste Test,OzgoJe7lwoY,2022-07-25,food,47460.0,1517.0,1658204.0,2022,7,25,Monday,2.953615505923574,2.8621310392864574,0.09148446663711664,10,9313.0,1.3
Cooking Entire YAK!! Pakistani Mountain Food in Hunza!!,6jgiqyw6E3o,2022-07-10,food,44713.0,2725.0,1186255.0,2022,7,10,Sunday,3.9989681822473395,3.769253854142782,0.22971432810455755,10,1534.0,2.0
I Ate Gordon Ramsay’s Food For An Entire Day,nUZCE40n2zg,2022-04-02,food,227589.0,4648.0,6340958.0,2022,4,2,Saturday,3.6624901690737945,3.5891889539105994,0.07330121516319535,10,37462.0,1.2
San Sebastian Food Tour - GIANT SCARLET PRAWNS 🦐 + Best Tortilla in Spain!! | Europe Food Paradise,zNXctUnHp5A,2022-08-20,food,18649.0,1339.0,748675.0,2022,8,20,Saturday,2.6697797177951474,2.4909306562518365,0.17884906154331112,10,447.0,2.0
BIG VS MEDIUM VS SMALL FOOD CHALLENGE || Last To Stop Wins! Giant VS Tiny Food by 123 GO! FOOD,uCUge68Z228,2021-11-23,food,58950.0,1107.0,7755963.0,2021,11,23,Tuesday,0.7743331454349195,0.7600602581445711,0.014272887290348434,10,36.0,1.9
Food Emoji Food Challenge,Y8PIcsCtA_k,2017-05-31,food,672749.0,62897.0,48018833.0,2017,5,31,Wednesday,1.531994716906287,1.4010106950951788,0.13098402181110852,10,5568.0,1.6
Gordon Ramsay Can&#39;t Stop Laughing At His Food | Kitchen Nightmares FULL EPISODE,VPMxB7N2Znc,2022-04-12,food,47086.0,3535.0,3452285.0,2022,4,12,Tuesday,1.4663037766859408,1.3639078569967842,0.10239591968915669,10,18783.0,1.9
Busting 100 Food Myths in 24 Hours,lJ8PdLpbcd8,2022-04-30,food,140841.0,7330.0,10338163.0,2022,4,30,Saturday,1.4332428852937524,1.3623405471222938,0.07090233817145869,10,1600.0,1.6
How to Make Potato Chips in a Microwave - The Best Chips You&#39;ll Ever Taste - Food Wishes,v514hwoC_fY,2022-08-05,food,25825.0,1458.0,608177.0,2022,8,5,Friday,4.486022184294729,4.246289737543943,0.23973244675078675,10,3556.0,1.5
"ASMR *PURPLE FOOD* JELLY DONUT, PEEPS, CANDY CORN, POPPING BOBA, ROCK CANDY, GRAPE CRUSH MUKBANG 먹방",0vpJ7QsAsD8,2020-08-04,food,501165.0,31086.0,32791832.0,2020,8,4,Tuesday,1.6231206105495843,1.528322616183121,0.09479799436646313,10,4185.0,1.9
THE MOST SATISFYING FOOD VIDEO COMPILATION | SATISFYING AND TASTY FOOD,NLPuCclm5lA,2020-08-13,food,71688.0,1712.0,4783245.0,2020,8,13,Thursday,1.534522790590323,1.4987311963465815,0.03579159424374159,10,6951.0,0.9
"I Ate $1,000 Worth of Food In One Day.",co07EA4iFEU,2022-08-14,food,26616.0,1143.0,441062.0,2022,8,14,Sunday,6.293658729025105,6.034512076506077,0.2591466525190279,10,2928.0,1.8
Food Theory: The Pink Sauce Mystery SOLVED (TikTok),P0dZIp-K_K8,2022-08-21,food,155534.0,10306.0,2564092.0,2022,8,21,Sunday,6.467784124834786,6.065848625615374,0.40193549921941213,10,37491.0,1.0
What the Chaga Tribe Eats in a Day!! EXTREME African Food in Tanzania!!,sZ12W9uqxR4,2022-05-04,food,75028.0,3457.0,4695664.0,2022,5,4,Wednesday,1.6714352493203837,1.5978141541187458,0.0736210952016381,10,3958.0,1.8
"Bizarre Filipino Food in Pampanga!! Pets, Pigs and Pests!!",VXjrCIcGZmw,2022-07-24,food,63497.0,4004.0,2936679.0,2022,7,24,Sunday,2.298548020213302,2.162203576828255,0.13634444338504706,10,3065.0,2.0
I deep fried STEAKS in Movie Theater BUTTER and this happened!,1SHtfzBrrT4,2022-08-24,food,19325.0,1128.0,385239.0,2022,8,24,Wednesday,5.309157927525698,5.016353442010176,0.2928044855155228,9,2256.0,2.0
"ASMR MOST POPULAR FOOD AT POPEYES (CHICKEN SANDWICH, FRIED CHICKEN, CAJUN FRIES, BISCUITS MUKBANG 먹방",ZRIdNmF-kRw,2019-11-29,food,205831.0,15677.0,11829970.0,2019,11,29,Friday,1.8724306255695808,1.7399112812702584,0.13251934429932247,10,8642.0,1.5
Food Theory: The Challenge That Nearly KILLED MrBeast!,X1EA8vgu7xs,2022-07-16,food,175132.0,6049.0,4357193.0,2022,7,16,Saturday,4.158203651248947,4.019375772572899,0.138827878676047,10,34434.0,0.7
Easy Fluffy Miniature Strawberry Pancake Recipe | ASMR Cooking Mini Food &amp; Satisfying Video,C1qzbYrp4EA,2022-08-22,food,774.0,83.0,48984.0,2022,8,22,Monday,1.7495151577013373,1.5800755333265286,0.1694396243748086,10,12.0,2.0
"Guy Fieri Eats Barbecue from a Baltimore Food Truck | Diners, Drive-Ins and Dives | Food Network",QvoN89j82rw,2022-08-23,food,1241.0,70.0,47430.0,2022,8,23,Tuesday,2.764015095612574,2.6164322911176234,0.14758280449495056,10,93.0,1.5
Pakistan Street Food at Night!! Vegans Won’t Survive Here!!,vQMo2Sg1p-Y,2022-06-22,food,105355.0,7424.0,5547667.0,2022,6,22,Wednesday,2.032908241805386,1.8990862466896001,0.1338219951157856,10,7201.0,2.0
Blueberry Cornbread - How to Make &quot;Blue Bottom&quot; Cornbread - Food Wishes,oybXTcj_0fM,2022-08-12,food,5077.0,351.0,93633.0,2022,8,12,Friday,5.79703953692035,5.422175705406156,0.37486383151419356,10,278.0,1.8
24 HOURS Eating Only 7-ELEVEN &amp; CU FOOD! Korean CONVENIENCE STORE FOOD HACKS in Seoul South Korea,Aa6r4uHlOwo,2022-02-13,food,41927.0,1112.0,1952077.0,2022,2,13,Sunday,2.2047787024903718,2.147813765638463,0.05696493685190858,10,6160.0,1.8
EXTREME Spicy Food TikTok Compilation 17 🥵,3QxV-Kb-__I,2022-02-26,food,75063.0,3724.0,12244410.0,2022,2,26,Saturday,0.64345275571034,0.6130388795345076,0.030413876175832386,10,608.0,1.6
Risky Thai Street Food!! Even Locals Don’t Eat This!!,bol-_4NZjWE,2022-08-14,food,22891.0,1780.0,1006579.0,2022,8,14,Sunday,2.450972600290091,2.274136183909873,0.17683641638021816,10,1920.0,1.7
YUMMY AND FRESH SUMMER FOOD RECIPES AND DRINK IDEAS,HSin0BOwH4M,2022-07-07,food,6851.0,178.0,963335.0,2022,7,7,Thursday,0.7296519594409427,0.7111745019390949,0.018477457501847747,10,65.0,1.8
Blood Red Jellyfish!! EXTREME Vietnam Street Food!!,1H2l7dHq1fs,2022-08-03,food,32631.0,1587.0,1322089.0,2022,8,3,Wednesday,2.588174783864941,2.468137570059527,0.12003721380541416,10,2116.0,2.0
차돌짬뽕 스타일로 끓여 만든 차돌 라면!! (Hot spicy instant noodles with Beef brisket) 요리&amp;먹방!! - Mukbang eating show,dq5o90Cq7uc,2022-08-23,mukbang,11248.0,505.0,384035.0,2022,8,23,Tuesday,3.0603901717547313,2.9288920830338823,0.1314980887208491,10,153.0,1.4
KING CRAB,ZtzUs4Mg_tk,2022-08-24,mukbang,959.0,138.0,28759.0,2022,8,24,Wednesday,3.8143254520166896,3.3344923504867876,0.4798331015299026,10,19.0,1.4
"ASMR 먹방 :) 매콤 불닭 새우 버섯 떡볶이~ (가래떡, 어묵, 비엔나소세지, 팽이버섯, 표고버섯, 새송이버섯, 불닭만두, 백만송이버섯) mukbang.",1L7rzRFF2Rg,2021-11-08,mukbang,218539.0,4421.0,19256162.0,2021,11,8,Monday,1.1578630696053,1.1349041862597447,0.022958883345555396,10,4409.0,1.8
ASMR MUKBANG 직접 만든 양념 치킨먹방! 스테이크 짜파게티 레시피 &amp; 먹방 FRIED CHICKEN AND BLACK BEAN NOODLES EATING SOUND!,vXp3IzESmnw,2022-05-15,mukbang,281285.0,3360.0,17282158.0,2022,5,15,Sunday,1.647045372051027,1.6276033567333803,0.019442015317646364,10,1468.0,1.9
ASMR MUKBANG DOUBLE BIG MAC &amp; CHEESY HASH BROWNS &amp; CHICKEN NUGGETS (No Talking) EATING SOUNDS,--ZI0dSbbNU,2020-04-18,mukbang,378858.0,18860.0,17975269.0,2020,4,18,Saturday,2.2125842894154024,2.107662360565377,0.10492192885002562,10,25539.0,1.9
ASMR MUKBANG INDOMIE MI GORENG &amp; FRIED CHICKEN | COOKING &amp; EATING SOUNDS | Zach Choi ASMR,f9gdOE_rK_8,2022-07-28,mukbang,65909.0,2122.0,1864630.0,2022,7,28,Thursday,3.648496673068291,3.5346939957557284,0.1138026773125621,10,3706.0,1.9
ASMR MUKBANG | 치즈 불닭볶음면 &amp; 치토스 대왕 통 가래떡 튀김 핫도그 딸기 먹방 &amp; 레시피 FIRE NOODLES AND Tteokbokki EATING,nad-9QEm5II,2021-01-29,mukbang,1056430.0,46966.0,75785129.0,2021,1,29,Friday,1.4559531665380794,1.3939805869568345,0.061972579581245024,10,12269.0,1.7
ASMR MUKBANG| 직접 만든 떡볶이 양념치킨 김밥 먹방 &amp; 레시피 FRIED CHICKEN AND Tteokbokki EATING,EuySE6259wQ,2020-02-29,mukbang,1221507.0,43126.0,86169225.0,2020,2,29,Saturday,1.4676155963150928,1.4175675664070604,0.050048029908032365,10,39590.0,1.4
HILARIOUS WHO KNOWS ME BETTER (COUSIN VS. WIFE ) + HOMEMADE CHICKEN ENCHILADAS MUKBANG CHALLENGE!,nMG8qiJAe6A,2022-08-23,mukbang,3721.0,322.0,45157.0,2022,8,23,Tuesday,8.953009433544445,8.23995748261659,0.7130519509278533,10,198.0,2.0
ASMR MUKBANG| 직접 만든 치토스 양념치킨 치즈스틱 핫도그 짜파게티 먹방 &amp; 레시피 FRIED CHICKEN AND BLACK BEAN NOODLES EATING,HQsswovXtPU,2021-11-12,mukbang,861503.0,17975.0,79941868.0,2021,11,12,Friday,1.100146907998861,1.0776618194903598,0.022485088508501096,10,9727.0,1.5
"ASMR BLACK BEAN NOODLES, SPICY SEAFOOD, SPICY ENOKI MUSHROOM, 불닭 팽이버섯 먹방, OCTOPUS, 짜장 라면 먹방MUKBANG",EDrqd7dmFb0,2022-05-19,mukbang,51437.0,468.0,4341289.0,2022,5,19,Thursday,1.1956123640669016,1.1848321581833972,0.010780205883504672,10,1771.0,1.9
Celebrating My 400 Pound Milestone.... McDonald&#39;s Mukbang,-64r1hcxtV4,2022-05-30,mukbang,45628.0,17264.0,5283664.0,2022,5,30,Monday,1.1903101351050833,0.8635672397852626,0.32674289531982065,10,55500.0,1.5
ASMR MUKBANG 직접 만든 타키스 대왕 가래떡 떡볶이 불닭볶음면 치즈스틱 핫도그 먹방 &amp; 레시피 FIRE NOODLES AND Tteokbokki EATING SOUND!,OrNmI0ArHdk,2022-01-06,mukbang,141654.0,2756.0,11184537.0,2022,1,6,Thursday,1.2911574890263684,1.2665163281666172,0.024641160859751206,10,739.0,1.7
EXTREME BLUE TAKIS FIRE NOODLES WITH HUNGRY FAT CHICK • Mukbang &amp; Recipe,1GyRS20MUmU,2021-12-06,mukbang,126347.0,83990.0,11188525.0,2021,12,6,Monday,1.8799348546895276,1.129255095800823,0.7506797588887044,10,81286.0,1.5
ASMR MUKBANG PITBULL EATING RAW FOODS WHOLE DUCK,NtK9SBX2suw,2022-08-24,mukbang,737.0,52.0,15390.0,2022,8,24,Wednesday,5.126372555389514,4.7885127672016115,0.337859788187902,10,43.0,1.9
ASMR 특별한 날이니까 한우++ 살치살 업진살 등심 갈비살 버섯 리얼먹방 :) I&#39;ll try 3kg of beef MUKBANG,Nk2fvFhBKKc,2022-08-24,mukbang,7650.0,887.0,231488.0,2022,8,24,Wednesday,3.687864218170194,3.304692663582287,0.38317155458790697,10,176.0,1.4
ASMR MUKBANG BLACK BEAN FIRE NOODLES &amp; POPEYES CHICKEN SANDWICH COPYCAT | COOKING &amp; EATING ASMR,dYtG0N9Of5M,2022-08-18,mukbang,34599.0,1349.0,824297.0,2022,8,18,Thursday,4.3610441854766115,4.19738977893917,0.16365440653744154,10,1947.0,1.9
"Strange food, crocodile head, sheep head, roast pig| Chinese Food Eating Show | Funny Mukbang ASMR",RkGDmf8_sDo,2022-08-23,mukbang,1032.0,22.0,54030.0,2022,8,23,Tuesday,1.9507319871925377,1.9100146212359572,0.04071736595658048,10,11.0,1.3
mukbang CRINGE compilation,A-rJJ5gBc9U,2022-08-18,mukbang,5352.0,496.0,154461.0,2022,8,18,Thursday,3.7860444640105655,3.4649298856676722,0.3211145783428934,10,2579.0,0.8
ASMR MUKBANG 직접 만든 타키스 대왕 가래떡 떡볶이 불닭볶음면 치즈스틱 핫도그 먹방 &amp; 레시피 FIRE NOODLES AND Tteokbokki EATING SOUND!,Jv7ZiuzZzrk,2022-05-21,mukbang,95162.0,2272.0,11235146.0,2022,5,21,Saturday,0.8672249682180394,0.8470027138941751,0.02022225432386421,10,513.0,1.7
족발 대파김치 백김치 요리 먹방 PIG&#39;S FEET &amp; GREEN ONION KIMCHI ASMR MUKBANG REAL SOUND EATING SHOW,iVvwt1PB7JU,2022-08-24,mukbang,2694.0,108.0,74586.0,2022,8,24,Wednesday,3.756686822100366,3.6118894713555982,0.14479735074476785,10,66.0,1.1
MUKBANG 새우치킨 사이드 전메뉴 먹방! Korean Fried Chicken 멕시카나 신메뉴 치킨 소떡소떡 새우링 EATING SHOW | HIU 하이유,bvkk3UdlfA4,2022-08-23,mukbang,2817.0,59.0,286228.0,2022,8,23,Tuesday,1.0047898710473082,0.9841770051252668,0.02061286592204144,9,28.0,1.7777777777777777
ASMR MUKBANG 직접 만든 바베큐 떡볶이 불닭볶음면 치킨먹방! &amp; 레시피 FIRE NOODLES AND FRIED CHICKEN EATING SOUND!,OodfOb6MjJA,2022-08-17,mukbang,28966.0,676.0,906361.0,2022,8,17,Wednesday,3.2704371983821034,3.1958533124733823,0.07458388590872081,10,220.0,1.8
ASMR MUKBANG 직접 만든 양념 치킨먹방! 스테이크 짜파게티 레시피 &amp; 먹방 FRIED CHICKEN AND BLACK BEAN NOODLES EATING SOUND!,1QKshmg0AlY,2022-08-13,mukbang,29955.0,557.0,1057862.0,2022,8,13,Saturday,2.884305434635676,2.831652113742517,0.05265332089315913,10,318.0,1.9
편의점 다 털었습니다✌️,YQYfS14px6s,2022-08-24,mukbang,26049.0,850.0,909323.0,2022,8,24,Wednesday,2.958131535074407,2.864655502329203,0.09347603274520412,10,573.0,1.7
EXTREME BLUE HEAT CHEESE STUFFED TAKIS • Mukbang &amp; Recipe,XhDu9JoE6n0,2022-08-15,mukbang,21274.0,16178.0,1100740.0,2022,8,15,Monday,3.4024352686054216,1.9326980643039553,1.469737204301466,10,3934.0,1.5
Mukbang Cringe Compilation #10,GOGBC1q2hlw,2022-08-03,mukbang,2271.0,249.0,240234.0,2022,8,3,Wednesday,1.0489728807209606,0.9453243698878181,0.10364851083314254,10,2187.0,0.4
불닭 짜장 문어 🐙 전복 오징어 팽이버섯 해산물 가득 해물찜 먹방 레시피 Octopus Seafood Boil Mushrooms Recipe Mukbang ASMR Ssoyoung,BVhZqwt_4lA,2022-08-17,mukbang,24014.0,716.0,947162.0,2022,8,17,Wednesday,2.610955030971438,2.5353608618579906,0.07559416911344721,10,308.0,2.0
CRISPY PATA SINIGANG MUKBANG | MUKBANG PHILIPPINES | FILIPINO FOOD MUKBANG,WI6JxmEGlF4,2022-08-24,mukbang,526.0,94.0,11293.0,2022,8,24,Wednesday,5.48964051708872,4.657340180626882,0.8323003364618381,10,11.0,1.9
ASMR MUKBANG | 직접 만든 퍼플 디저트 먹방 핫도그 아이스크림 초콜릿 &amp; PURPLE DESSERT JELLY CANDY,UjyQ_a2rUcE,2022-06-23,mukbang,37370.0,902.0,2578373.0,2022,6,23,Thursday,1.4843463361017448,1.4493630481846311,0.03498328791711366,10,630.0,1.9
300KG PIG INTESTINE SOLD EVERYDAY in MANDAUE CEBU CITY | 30 years Recipe | Filipino Food,9BbPM6iaTRo,2022-08-24,mukbang,1159.0,91.0,64703.0,2022,8,24,Wednesday,1.9318743818001978,1.7912339268051434,0.1406404549950544,10,12.0,1.7
I wasn&#39;t allowed to post this Mukbang,ITMV5Y4VVt4,2022-08-06,mukbang,13796.0,10330.0,689494.0,2022,8,6,Saturday,3.4990826619482376,2.000884705472846,1.4981979564753916,10,9430.0,1.0
"ASMR Big Food, Medium Food VS Small Food Mukbang Challenge",4lNsNPML2bI,2022-08-23,mukbang,1968.0,96.0,56066.0,2022,8,23,Tuesday,3.681309861415806,3.51008614693135,0.17122371448445609,10,34.0,1.9
FAST FOOD MUKBANG WITH MY SIBLINGS,zukfAqA_X4U,2022-08-24,mukbang,10725.0,403.0,155562.0,2022,8,24,Wednesday,7.153371945771167,6.894312915024781,0.2590590307463857,10,1414.0,1.6
15 Kilo Zayıf Gösteren Kız Makyajı |Arkadaşlarımla Çin Restorantı ve Canlı Müzik Vlog,-NcdEl405KY,2022-08-23,mukbang,0.0,335.0,27451.0,2022,8,23,Tuesday,1.2203118169896547,0.0,1.2203118169896547,10,226.0,1.1
"KING CRAB LEGS + LOBSTER TAILS + GREEN LIP MUSSELS ,  SEAFOOD BOIL MUKBANG 먹방쇼",COxMVM9Ohdw,2022-08-22,mukbang,3026.0,538.0,30405.0,2022,8,22,Monday,11.721370782082484,9.95198316121818,1.7693876208643031,10,46.0,2.0
KILLER PORK SINIGANG MUKBANG,JbWMr_b_vSA,2022-08-21,mukbang,2113.0,138.0,98972.0,2022,8,21,Sunday,2.2743576530973093,2.134925686803472,0.13943196629383772,10,24.0,1.6
ASMR MUKBANG 직접 만든 양념 치킨먹방! 스테이크 짜파게티 레시피 &amp; 먹방 FRIED CHICKEN AND BLACK BEAN NOODLES EATING SOUND!,RCJswTYsZyU,2022-05-09,mukbang,65719.0,791.0,2724499.0,2022,5,9,Monday,2.4411818682327033,2.412149018168471,0.029032850064231973,10,467.0,2.0
Spring Roll Spicy Noodles | MUKBANG,a3UX1lGBsdI,2022-08-23,mukbang,317.0,32.0,3618.0,2022,8,23,Tuesday,9.643547941420282,8.759325780602376,0.8842221608179055,10,19.0,1.7
